LineId,Time,Component,Content,EventId,EventTemplate,ParameterList
83,2022-10-23T05:43:42.8839993Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],Updating Typed Module 'edgerouter' to revision 2.,d784acc9,Updating Typed Module <*> to revision <*>,"[""'edgerouter'"", '2']"
84,2022-10-23T05:43:42.8843344Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],"Module exists, and it is updated and its configuration is not empty",e8d80cca,Module exists and it is updated and its configuration is not empty,[]
85,2022-10-23T05:43:42.8857096Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ReceiveModel[0],Received model abb.ability.device of controlsystemconnectsimulator,c0a5a082,Received model <*> of <*>,"['abb.ability.device', 'controlsystemconnectsimulator']"
86,2022-10-23T05:43:42.8933608Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],Identity for the module edgerouter exist,0981563d,Identity for the module <*> exist,['edgerouter']
87,2022-10-23T05:43:43.1456748Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardModelUpdated[0],Forwarding model.updated to target 'controlsystemconnectsimulator'.,206fbea4,Forwarding <*> <*> <*> <*>,"['', '', ""model.updated to target 'controlsystemconnectsimulator""]"
88,2022-10-23T05:43:43.9351726Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ReceiveModel[0],Received model abb.ability.device of controlsystemconnect,c0a5a082,Received model <*> of <*>,"['abb.ability.device', 'controlsystemconnect']"
89,2022-10-23T05:43:44.1964699Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardModelUpdated[0],Forwarding model.updated to target 'controlsystemconnect'.,206fbea4,Forwarding <*> <*> <*> <*>,"['', '', ""model.updated to target 'controlsystemconnect""]"
90,2022-10-23T05:43:44.4853369Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ReceiveModel[0],Received model abb.ability.device of csconnectbroker,c0a5a082,Received model <*> of <*>,"['abb.ability.device', 'csconnectbroker']"
91,2022-10-23T05:43:44.7463316Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardModelUpdated[0],Forwarding model.updated to target 'csconnectbroker'.,206fbea4,Forwarding <*> <*> <*> <*>,"['', '', ""model.updated to target 'csconnectbroker""]"
92,2022-10-23T05:43:45.3098100Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ReceiveModel[0],Received model abb.ability.device of edge-proxy,c0a5a082,Received model <*> of <*>,"['abb.ability.device', 'edge-proxy']"
93,2022-10-23T05:43:45.8956883Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Edge's device model updated to version 15 with correlation ID 95913877-90a8-4d5b-854a-a14a26d2cbcc.,15f08636,Edge's device model updated to version <*> with correlation ID <*>,"['15', '95913877-90a8-4d5b-854a-a14a26d2cbcc']"
94,2022-10-23T05:43:45.9021924Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Updating Edge's device model to version 15 with correlation ID 791a5547-03e9-40fc-aae8-5fedf29c6b38.,da7ff3f6,Updating Edge's device model to version <*> with correlation ID <*>,"['15', '791a5547-03e9-40fc-aae8-5fedf29c6b38']"
95,2022-10-23T05:43:46.1187687Z,ABB.Ability.IoTEdge.EdgeAgent.Services.IFileSystemManager[0],Upsert controlsystemconnectsimulator : abbiapcpdev.azurecr.io/control-system-connect-simulator:1.24.16.30987@sha256:521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7 to file at /var/ability/modules/imagesInUse.json,797f44e3,Upsert controlsystemconnectsimulator abbiapcpdev.azurecr.io/control-system-connect-simulator 1.24.16.30987@sha256 521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7 to file at /var/ability/modules/imagesInUse.json,[]
96,2022-10-23T05:43:46.6119181Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ReceiveModel[0],Received model abb.ability.device of edge-proxy,c0a5a082,Received model <*> of <*>,"['abb.ability.device', 'edge-proxy']"
97,2022-10-23T05:43:46.9986724Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Edge's device model updated to version 16 with correlation ID 791a5547-03e9-40fc-aae8-5fedf29c6b38.,15f08636,Edge's device model updated to version <*> with correlation ID <*>,"['16', '791a5547-03e9-40fc-aae8-5fedf29c6b38']"
98,2022-10-23T05:43:47.0053117Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Updating Edge's device model to version 16 with correlation ID 2c54b0f8-09f7-4ee7-b898-b47582801dae.,da7ff3f6,Updating Edge's device model to version <*> with correlation ID <*>,"['16', '2c54b0f8-09f7-4ee7-b898-b47582801dae']"
99,2022-10-23T05:43:47.1142484Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],Updating Typed Module 'controlsystemconnectsimulator' to revision 2.,d784acc9,Updating Typed Module <*> to revision <*>,"[""'controlsystemconnectsimulator'"", '2']"
100,2022-10-23T05:43:47.1145866Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],"Module exists, and it is updated and its configuration is not empty",e8d80cca,Module exists and it is updated and its configuration is not empty,[]
101,2022-10-23T05:43:47.1183137Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],Identity for the module controlsystemconnectsimulator exist,0981563d,Identity for the module <*> exist,['controlsystemconnectsimulator']
102,2022-10-23T05:43:47.5259357Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ReceiveModel[0],Received model abb.ability.device of edge-proxy,c0a5a082,Received model <*> of <*>,"['abb.ability.device', 'edge-proxy']"
103,2022-10-23T05:43:47.9208554Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Edge's device model updated to version 17 with correlation ID 2c54b0f8-09f7-4ee7-b898-b47582801dae.,15f08636,Edge's device model updated to version <*> with correlation ID <*>,"['17', '2c54b0f8-09f7-4ee7-b898-b47582801dae']"
104,2022-10-23T05:43:47.9246423Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Updating Edge's device model to version 17 with correlation ID e66bed80-f4a1-44fd-8a64-bf28bebfb7b6.,da7ff3f6,Updating Edge's device model to version <*> with correlation ID <*>,"['17', 'e66bed80-f4a1-44fd-8a64-bf28bebfb7b6']"
105,2022-10-23T05:43:48.0874350Z,ABB.Ability.IoTEdge.EdgeAgent.Services.IFileSystemManager[0],Upsert controlsystemconnect : abbiapcpdev.azurecr.io/control-system-connect:1.25.7.1084@sha256:761be171540042e93f1c523edd1a5ad5162e97102cc526b0aebdba037942aeb5 to file at /var/ability/modules/imagesInUse.json,5aae11d0,Upsert controlsystemconnect abbiapcpdev.azurecr.io/control-system-connect 1.25.7.1084@sha256 761be171540042e93f1c523edd1a5ad5162e97102cc526b0aebdba037942aeb5 to file at /var/ability/modules/imagesInUse.json,[]
106,2022-10-23T05:43:48.3756323Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ReceiveModel[0],Received model abb.ability.device of edge-proxy,c0a5a082,Received model <*> of <*>,"['abb.ability.device', 'edge-proxy']"
107,2022-10-23T05:43:48.7979197Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Edge's device model updated to version 18 with correlation ID e66bed80-f4a1-44fd-8a64-bf28bebfb7b6.,15f08636,Edge's device model updated to version <*> with correlation ID <*>,"['18', 'e66bed80-f4a1-44fd-8a64-bf28bebfb7b6']"
108,2022-10-23T05:43:48.8034834Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Updating Edge's device model to version 18 with correlation ID 8267291e-88f6-4dd2-bff4-b1f69a130bfe.,da7ff3f6,Updating Edge's device model to version <*> with correlation ID <*>,"['18', '8267291e-88f6-4dd2-bff4-b1f69a130bfe']"
109,2022-10-23T05:43:48.9660728Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],Updating Typed Module 'controlsystemconnect' to revision 2.,d784acc9,Updating Typed Module <*> to revision <*>,"[""'controlsystemconnect'"", '2']"
110,2022-10-23T05:43:48.9662355Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],"Module exists, and it is updated and its configuration is not empty",e8d80cca,Module exists and it is updated and its configuration is not empty,[]
111,2022-10-23T05:43:48.9717785Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],Identity for the module controlsystemconnect exist,0981563d,Identity for the module <*> exist,['controlsystemconnect']
112,2022-10-23T05:43:49.2345525Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ReceiveModel[0],Received model abb.ability.device of edge-proxy,c0a5a082,Received model <*> of <*>,"['abb.ability.device', 'edge-proxy']"
113,2022-10-23T05:43:49.6192581Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardModuleState[0],Sending telemetry message to report that module state of edgerouter is running and it is using image abbiapcpdev.azurecr.io/edge-router:1.21.67.53356@sha256:15e827441db8175346a4f3ef319d77d1aa3e0a351a998bead75398220669b562,11671f9f,Sending telemetry message to report that module state of <*> is <*> and it is using image <*> <*> <*>,"['edgerouter', 'running', '', 'abbiapcpdev.azurecr.io/edge-router:1.21.67.53356@sha256:15e827441db8175346a4f3ef319d77d1aa3e0a351a998bead75398220669b562']"
114,2022-10-23T05:43:49.6355770Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Edge's device model updated to version 19 with correlation ID 8267291e-88f6-4dd2-bff4-b1f69a130bfe.,15f08636,Edge's device model updated to version <*> with correlation ID <*>,"['19', '8267291e-88f6-4dd2-bff4-b1f69a130bfe']"
115,2022-10-23T05:43:49.6457664Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Updating Edge's device model to version 19 with correlation ID 0f65f098-0480-4164-a306-267e103a7e38.,da7ff3f6,Updating Edge's device model to version <*> with correlation ID <*>,"['19', '0f65f098-0480-4164-a306-267e103a7e38']"
116,2022-10-23T05:43:49.7757857Z,ABB.Ability.IoTEdge.EdgeAgent.Services.IFileSystemManager[0],Upsert csconnectbroker : abbiapcpdev.azurecr.io/edge-connect-broker:1.22.8.27942@sha256:7f63798b87f494af2c2ee532197947b152bad36bf5110643088c0a8182d0b35d to file at /var/ability/modules/imagesInUse.json,33a808ef,Upsert csconnectbroker abbiapcpdev.azurecr.io/edge-connect-broker 1.22.8.27942@sha256 7f63798b87f494af2c2ee532197947b152bad36bf5110643088c0a8182d0b35d to file at /var/ability/modules/imagesInUse.json,[]
117,2022-10-23T05:43:49.8001311Z,ABB.Ability.IoTEdge.EdgeAgent.Services.IFileSystemManager[0],Upsert edgerouter : abbiapcpdev.azurecr.io/edge-router:1.21.67.53356@sha256:15e827441db8175346a4f3ef319d77d1aa3e0a351a998bead75398220669b562 to file at /var/ability/modules/imagesInUse.json,7c846fa0,Upsert edgerouter abbiapcpdev.azurecr.io/edge-router 1.21.67.53356@sha256 15e827441db8175346a4f3ef319d77d1aa3e0a351a998bead75398220669b562 to file at /var/ability/modules/imagesInUse.json,[]
118,2022-10-23T05:43:49.8286745Z,ABB.Ability.IoTEdge.EdgeAgent.Services.IFileSystemManager[0],Upsert controlsystemconnectsimulator : abbiapcpdev.azurecr.io/control-system-connect-simulator:1.24.16.30987@sha256:521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7 to file at /var/ability/modules/imagesInUse.json,797f44e3,Upsert controlsystemconnectsimulator abbiapcpdev.azurecr.io/control-system-connect-simulator 1.24.16.30987@sha256 521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7 to file at /var/ability/modules/imagesInUse.json,[]
119,2022-10-23T05:43:49.8549619Z,ABB.Ability.IoTEdge.EdgeAgent.Services.IFileSystemManager[0],Upsert controlsystemconnect : abbiapcpdev.azurecr.io/control-system-connect:1.25.7.1084@sha256:761be171540042e93f1c523edd1a5ad5162e97102cc526b0aebdba037942aeb5 to file at /var/ability/modules/imagesInUse.json,5aae11d0,Upsert controlsystemconnect abbiapcpdev.azurecr.io/control-system-connect 1.25.7.1084@sha256 761be171540042e93f1c523edd1a5ad5162e97102cc526b0aebdba037942aeb5 to file at /var/ability/modules/imagesInUse.json,[]
120,2022-10-23T05:43:50.0997420Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ReceiveModel[0],Received model abb.ability.device of edge-proxy,c0a5a082,Received model <*> of <*>,"['abb.ability.device', 'edge-proxy']"
121,2022-10-23T05:43:50.3246063Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
122,2022-10-23T05:43:50.6454061Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Edge's device model updated to version 20 with correlation ID 0f65f098-0480-4164-a306-267e103a7e38.,15f08636,Edge's device model updated to version <*> with correlation ID <*>,"['20', '0f65f098-0480-4164-a306-267e103a7e38']"
123,2022-10-23T05:43:50.6495491Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Updating Edge's device model to version 20 with correlation ID f012641a-9369-46aa-a43c-0aba7339ff00.,da7ff3f6,Updating Edge's device model to version <*> with correlation ID <*>,"['20', 'f012641a-9369-46aa-a43c-0aba7339ff00']"
124,2022-10-23T05:43:50.8867343Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],Updating Typed Module 'csconnectbroker' to revision 2.,d784acc9,Updating Typed Module <*> to revision <*>,"[""'csconnectbroker'"", '2']"
125,2022-10-23T05:43:50.8868956Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],"Module exists, and it is updated and its configuration is not empty",e8d80cca,Module exists and it is updated and its configuration is not empty,[]
126,2022-10-23T05:43:50.8902772Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],Identity for the module csconnectbroker exist,0981563d,Identity for the module <*> exist,['csconnectbroker']
127,2022-10-23T05:43:50.9139451Z,ABB.Ability.IoTEdge.EdgeAgent.Services.IFileSystemManager[0],Upsert csconnectbroker : abbiapcpdev.azurecr.io/edge-connect-broker:1.22.8.27942@sha256:7f63798b87f494af2c2ee532197947b152bad36bf5110643088c0a8182d0b35d to file at /var/ability/modules/imagesInUse.json,33a808ef,Upsert csconnectbroker abbiapcpdev.azurecr.io/edge-connect-broker 1.22.8.27942@sha256 7f63798b87f494af2c2ee532197947b152bad36bf5110643088c0a8182d0b35d to file at /var/ability/modules/imagesInUse.json,[]
128,2022-10-23T05:43:51.2312667Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ReceiveModel[0],Received model abb.ability.device of edge-proxy,c0a5a082,Received model <*> of <*>,"['abb.ability.device', 'edge-proxy']"
129,2022-10-23T05:43:51.6445440Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Edge's device model updated to version 21 with correlation ID f012641a-9369-46aa-a43c-0aba7339ff00.,15f08636,Edge's device model updated to version <*> with correlation ID <*>,"['21', 'f012641a-9369-46aa-a43c-0aba7339ff00']"
130,2022-10-23T05:44:08.1964221Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardModuleState[0],Sending telemetry message to report that module state of controlsystemconnectsimulator is running and it is using image abbiapcpdev.azurecr.io/control-system-connect-simulator:1.24.16.30987@sha256:521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7,11671f9f,Sending telemetry message to report that module state of <*> is <*> and it is using image <*> <*> <*>,"['controlsystemconnectsimulator', 'running', '', 'abbiapcpdev.azurecr.io/control-system-connect-simulator:1.24.16.30987@sha256:521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7']"
131,2022-10-23T05:44:09.4268724Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardModuleState[0],Sending telemetry message to report that module state of controlsystemconnect is running and it is using image abbiapcpdev.azurecr.io/control-system-connect:1.25.7.1084@sha256:761be171540042e93f1c523edd1a5ad5162e97102cc526b0aebdba037942aeb5,11671f9f,Sending telemetry message to report that module state of <*> is <*> and it is using image <*> <*> <*>,"['controlsystemconnect', 'running', '', 'abbiapcpdev.azurecr.io/control-system-connect:1.25.7.1084@sha256:761be171540042e93f1c523edd1a5ad5162e97102cc526b0aebdba037942aeb5']"
132,2022-10-23T05:44:09.8241398Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardModuleState[0],Sending telemetry message to report that module state of csconnectbroker is running and it is using image abbiapcpdev.azurecr.io/edge-connect-broker:1.22.8.27942@sha256:7f63798b87f494af2c2ee532197947b152bad36bf5110643088c0a8182d0b35d,11671f9f,Sending telemetry message to report that module state of <*> is <*> and it is using image <*> <*> <*>,"['csconnectbroker', 'running', '', 'abbiapcpdev.azurecr.io/edge-connect-broker:1.22.8.27942@sha256:7f63798b87f494af2c2ee532197947b152bad36bf5110643088c0a8182d0b35d']"
133,2022-10-23T05:47:50.0422636Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
134,2022-10-23T05:52:50.1054403Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
135,2022-10-23T05:53:50.3455718Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
136,2022-10-23T05:57:50.1765084Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
137,2022-10-23T06:02:50.2628703Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
138,2022-10-23T06:03:50.3611732Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
139,2022-10-23T06:07:50.3402695Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
140,2022-10-23T06:12:50.4266089Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
141,2022-10-23T06:13:50.3697430Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
142,2022-10-23T06:17:50.5086322Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
143,2022-10-23T06:22:50.5811472Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
144,2022-10-23T06:23:50.3878128Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
145,2022-10-23T06:27:50.6467824Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
146,2022-10-23T06:32:50.7287294Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
147,2022-10-23T06:33:50.3968892Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
148,2022-10-23T06:37:50.7976208Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
149,2022-10-23T06:42:50.8736702Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
150,2022-10-23T06:43:50.4060946Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
151,2022-10-23T06:47:50.9558761Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
152,2022-10-23T06:52:51.0371533Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
153,2022-10-23T06:53:50.4130473Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
154,2022-10-23T06:57:51.1072537Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
155,2022-10-23T07:02:51.1922427Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
156,2022-10-23T07:03:50.4241826Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
157,2022-10-23T07:07:51.2844893Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
158,2022-10-23T07:08:46.5530261Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardMethodRequest[0],Received method request from platform.,62c314f7,Received method request from platform.,[]
159,2022-10-23T07:08:46.6178619Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardMethodRequest[0],Received method request ack from csconnectbroker.,42c20c7f,Received method request ack from csconnectbroker.,[]
160,2022-10-23T07:12:51.3624025Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
161,2022-10-23T07:13:50.4417638Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
162,2022-10-23T07:17:51.4387647Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
163,2022-10-23T07:22:51.5164031Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
164,2022-10-23T07:23:50.4542814Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
165,2022-10-23T07:27:51.6123503Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
166,2022-10-23T07:32:51.6951275Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
167,2022-10-23T07:33:28.3419757Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardMethodRequest[0],Received method request from platform.,62c314f7,Received method request from platform.,[]
168,2022-10-23T07:33:28.4337286Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardMethodRequest[0],Received method request ack from csconnectbroker.,42c20c7f,Received method request ack from csconnectbroker.,[]
169,2022-10-23T07:33:50.4618173Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
170,2022-10-23T07:34:14.7700516Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardMethodRequest[0],Received method request from platform.,62c314f7,Received method request from platform.,[]
171,2022-10-23T07:34:14.8178869Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardMethodRequest[0],Received method request ack from csconnectbroker.,42c20c7f,Received method request ack from csconnectbroker.,[]
172,2022-10-23T07:34:26.5988765Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardMethodRequest[0],Received method request from platform.,62c314f7,Received method request from platform.,[]
173,2022-10-23T07:34:26.6506645Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardMethodRequest[0],Received method request ack from csconnectbroker.,42c20c7f,Received method request ack from csconnectbroker.,[]
174,2022-10-23T07:34:29.1958754Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardMethodRequest[0],Received method request from platform.,62c314f7,Received method request from platform.,[]
175,2022-10-23T07:34:29.2460432Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardMethodRequest[0],Received method request ack from csconnectbroker.,42c20c7f,Received method request ack from csconnectbroker.,[]
176,2022-10-23T07:34:32.4378926Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardMethodRequest[0],Received method request from platform.,62c314f7,Received method request from platform.,[]
177,2022-10-23T07:34:32.4878536Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardMethodRequest[0],Received method request ack from csconnectbroker.,42c20c7f,Received method request ack from csconnectbroker.,[]
178,2022-10-23T07:37:51.7783735Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
179,2022-10-23T07:39:31.8478774Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ReceiveModel[0],Received model abb.ability.configuration of controlsystemconnectsimulator,c0a5a082,Received model <*> of <*>,"['abb.ability.configuration', 'controlsystemconnectsimulator']"
180,2022-10-23T07:39:31.8550815Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardModelUpdated[0],Forwarding model.updated to target 'controlsystemconnectsimulator'.,206fbea4,Forwarding <*> <*> <*> <*>,"['', '', ""model.updated to target 'controlsystemconnectsimulator""]"
181,2022-10-23T07:39:32.1083448Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.SyncModuleConfiguration[0],"Syncing configuration { ""type"": 1, ""objectId"": ""96ef8558-18e6-40fb-887a-10bfd0c1b44f"" } of 'controlsystemconnectsimulator'.",c632c87d,"Syncing configuration { ""type"" 1 ""objectId"" <*> } of <*>","['""96ef8558-18e6-40fb-887a-10bfd0c1b44f""', 'controlsystemconnectsimulator']"
182,2022-10-23T07:39:32.1086983Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.CreateTypedModule[0],Creating Typed Module: 'controlsystemconnectsimulator'.,be3b9359,Creating Typed Module <*>,['controlsystemconnectsimulator']
183,2022-10-23T07:39:32.1087245Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.CreateTypedModule[0],Creating reference between 'controlsystemconnectsimulator' and edge-proxy.,c3b3660a,Creating reference between <*> and edge-proxy.,"[""'controlsystemconnectsimulator'""]"
184,2022-10-23T07:39:32.2297015Z,ABB.Ability.IoTEdge.EdgeAgent.Services.IFileSystemManager[0],Upsert controlsystemconnectsimulator : abbiapcpdev.azurecr.io/control-system-connect-simulator:1.24.16.30987@sha256:521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7 to file at /var/ability/modules/imagesInUse.json,797f44e3,Upsert controlsystemconnectsimulator abbiapcpdev.azurecr.io/control-system-connect-simulator 1.24.16.30987@sha256 521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7 to file at /var/ability/modules/imagesInUse.json,[]
185,2022-10-23T07:39:32.2345386Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Updating Edge's device model to version 21 with correlation ID 63e46f9f-4695-484a-a35a-12fb6821c86d.,da7ff3f6,Updating Edge's device model to version <*> with correlation ID <*>,"['21', '63e46f9f-4695-484a-a35a-12fb6821c86d']"
