EventId,EventTemplate,Occurrences
aa98cb2f,Statistics variables messages 1 messageRate 0.1 msg/s messagesBytes 1017 messagesBytesRate 0.0993 KB/s variables <*> variableRate <*> variables/s notSupportedSystem 0 noModel <*> averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],272
eae435f5,Statistics <*> messages 1 messageRate 0.1 msg/s messagesBytes 699 messagesBytesRate 0.0683 KB/s <*> <*> <*> <*> <*> notSupportedSystem 0 noModel <*> averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],338
eaefaf2b,Statistics variables messages 1 messageRate 0.1 msg/s messagesBytes 1018 messagesBytesRate 0.0994 KB/s variables <*> variableRate <*> variables/s notSupportedSystem 0 noModel <*> averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],259
59a6b8e1,Statistics <*> messages 1 messageRate 0.1 msg/s messagesBytes 692 messagesBytesRate 0.0676 KB/s <*> <*> <*> <*> <*> notSupportedSystem 0 noModel <*> averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],949
447abf03,Statistics variables messages 1 messageRate 0.1 msg/s messagesBytes 1005 messagesBytesRate 0.0981 KB/s variables <*> variableRate <*> variables/s notSupportedSystem 0 noModel <*> averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],31
d6c1c58d,Statistics <*> messages 1 messageRate 0.1 msg/s messagesBytes 698 messagesBytesRate 0.0682 KB/s <*> <*> <*> <*> <*> notSupportedSystem 0 noModel <*> averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],576
21625b98,Statistics <*> messages 1 messageRate 0.1 msg/s messagesBytes 691 messagesBytesRate 0.0675 KB/s <*> <*> <*> <*> <*> notSupportedSystem 0 noModel <*> averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],111
5ce94561,Statistics variables messages 1 messageRate 0.1 msg/s messagesBytes 1016 messagesBytesRate 0.0992 KB/s variables <*> variableRate <*> variables/s notSupportedSystem 0 noModel <*> averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],122
3ec29ea6,Statistics <*> messages 5 messageRate 0.5 msg/s messagesBytes <*> messagesBytesRate <*> KB/s <*> <*> <*> <*> <*> notSupportedSystem 0 noModel <*> averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],92
17663001,Statistics <*> messages 1 messageRate 0.1 msg/s messagesBytes 701 messagesBytesRate 0.0685 KB/s <*> <*> <*> <*> <*> notSupportedSystem 0 noModel <*> averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],392
9092329f,Statistics variables messages 1 messageRate 0.1 msg/s messagesBytes 1004 messagesBytesRate 0.098 KB/s variables 3 variableRate 0.3 variables/s notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],75
b970b922,"Statistics providerId ""9a8d4aff-ef12-43a7-b966-4a6c9bd60bcd"" published <*> publishedRate <*> msg/s publishedBytes <*> publishedBytesRate <*> KB/s processed <*> processedFailed 0 skipped 0 pending <*> averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.PublisherClient]",2362
ffe32fdf,Statistics variables messages 1 messageRate 0.1 msg/s messagesBytes 1019 messagesBytesRate 0.0995 KB/s variables 3 variableRate 0.3 variables/s notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],79
ba83dd4c,Statistics variables messages 1 messageRate 0.1 msg/s messagesBytes 1009 messagesBytesRate 0.0985 KB/s variables 3 variableRate 0.3 variables/s notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],217
d3ccaf21,Statistics <*> messages 4 messageRate 0.4 msg/s messagesBytes <*> messagesBytesRate <*> KB/s <*> <*> <*> <*> <*> notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],229
ded57d7e,Statistics variables messages 1 messageRate 0.1 msg/s messagesBytes 1003 messagesBytesRate 0.0979 KB/s variables 3 variableRate 0.3 variables/s notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],55
b79a1796,Statistics variables messages 1 messageRate 0.1 msg/s messagesBytes 1007 messagesBytesRate 0.0983 KB/s variables 3 variableRate 0.3 variables/s notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],125
d0f8f8db,Statistics total messages 6 messageRate 0.6 msg/s messagesBytes <*> messagesBytesRate <*> KB/s items <*> itemRate <*> items/s notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],63
31e865ce,Statistics <*> messages 1 messageRate 0.1 msg/s messagesBytes 694 messagesBytesRate 0.0678 KB/s <*> 1 <*> 0.1 <*> notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],45
09f15ea3,Statistics variables messages 1 messageRate 0.1 msg/s messagesBytes 1010 messagesBytesRate 0.0986 KB/s variables 3 variableRate 0.3 variables/s notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],78
1ff25c9f,Statistics variables messages 1 messageRate 0.1 msg/s messagesBytes 991 messagesBytesRate 0.0968 KB/s variables 3 variableRate 0.3 variables/s notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],4
b345fb6b,Statistics variables messages 1 messageRate 0.1 msg/s messagesBytes 1008 messagesBytesRate 0.0984 KB/s variables 3 variableRate 0.3 variables/s notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],260
6898aa43,Statistics variables messages 1 messageRate 0.1 msg/s messagesBytes 1006 messagesBytesRate 0.0982 KB/s variables 3 variableRate 0.3 variables/s notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],27
2f1b8b62,Statistics variables messages 1 messageRate 0.1 msg/s messagesBytes 1002 messagesBytesRate 0.0979 KB/s variables 3 variableRate 0.3 variables/s notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],58
c1be5b4a,Statistics variables messages 1 messageRate 0.1 msg/s messagesBytes 994 messagesBytesRate 0.0971 KB/s variables 3 variableRate 0.3 variables/s notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],65
6e9b5b3f,Statistics variables messages 1 messageRate 0.1 msg/s messagesBytes 995 messagesBytesRate 0.0972 KB/s variables 3 variableRate 0.3 variables/s notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],56
d59c1765,Statistics variables messages 1 messageRate 0.1 msg/s messagesBytes 1015 messagesBytesRate 0.0991 KB/s variables 3 variableRate 0.3 variables/s notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],29
32bebfbd,Statistics events messages 1 messageRate 0.1 msg/s messagesBytes 363 messagesBytesRate 0.0354 KB/s events 1 eventRate 0.1 events/s notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],8
3bca7665,Statistics <*> messages 1 messageRate 0.1 msg/s messagesBytes 690 messagesBytesRate 0.0674 KB/s <*> 1 <*> 0.1 <*> notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],93
b418cfa9,Statistics variables messages 1 messageRate 0.1 msg/s messagesBytes 996 messagesBytesRate 0.0973 KB/s variables 3 variableRate 0.3 variables/s notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],30
fe4c27af,Statistics variables messages 1 messageRate 0.1 msg/s messagesBytes 1001 messagesBytesRate 0.0978 KB/s variables 3 variableRate 0.3 variables/s notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],25
38bc1176,Statistics events messages 1 messageRate 0.1 msg/s messagesBytes 364 messagesBytesRate 0.0355 KB/s events 1 eventRate 0.1 events/s notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],14
6bfbab27,Statistics <*> messages 1 messageRate 0.1 msg/s messagesBytes 696 messagesBytesRate 0.068 KB/s <*> 1 <*> 0.1 <*> notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],52
6c518117,Statistics <*> messages 1 messageRate 0.1 msg/s messagesBytes 689 messagesBytesRate 0.0673 KB/s <*> 1 <*> 0.1 <*> notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],12
5fba0f53,Statistics <*> messages 1 messageRate 0.1 msg/s messagesBytes 695 messagesBytesRate 0.0679 KB/s <*> 1 <*> 0.1 <*> notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],52
390d366c,Statistics variables messages 1 messageRate 0.1 msg/s messagesBytes 993 messagesBytesRate 0.097 KB/s variables 3 variableRate 0.3 variables/s notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],45
37b71946,Statistics variables messages 1 messageRate 0.1 msg/s messagesBytes 992 messagesBytesRate 0.0969 KB/s variables 3 variableRate 0.3 variables/s notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],11
627e0651,Statistics variables messages 1 messageRate 0.1 msg/s messagesBytes 1011 messagesBytesRate 0.0987 KB/s variables 3 variableRate 0.3 variables/s notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],11
09492871,Statistics total messages 7 messageRate 0.7 msg/s messagesBytes <*> messagesBytesRate <*> KB/s items 15 itemRate 1.5 items/s notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],9
590b031c,Statistics events messages 1 messageRate 0.1 msg/s messagesBytes 361 messagesBytesRate 0.0353 KB/s events 1 eventRate 0.1 events/s notSupportedSystem 0 noModel 0 averageProcessTime 0.396 ms/msg minProcessTime 0.396 ms maxProcessTime 0.396 ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],1
b6065193,Statistics variables messages 1 messageRate 0.1 msg/s messagesBytes 1014 messagesBytesRate 0.099 KB/s variables 3 variableRate 0.3 variables/s notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],4
43772810,Statistics variables messages 1 messageRate 0.1 msg/s messagesBytes 1020 messagesBytesRate 0.0996 KB/s variables 3 variableRate 0.3 variables/s notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],10
012670b7,Statistics <*> messages 1 messageRate 0.1 msg/s messagesBytes 688 messagesBytesRate 0.0672 KB/s <*> 1 <*> 0.1 <*> notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],20
50d3aa61,Statistics total messages 8 messageRate 0.8 msg/s messagesBytes <*> messagesBytesRate <*> KB/s items 21 itemRate 2.1 items/s notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],2
db1048f4,Statistics variables messages 1 messageRate 0.1 msg/s messagesBytes 997 messagesBytesRate 0.0974 KB/s variables 3 variableRate 0.3 variables/s notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],4
53098e90,Statistics variables messages 1 messageRate 0.1 msg/s messagesBytes 1000 messagesBytesRate 0.0977 KB/s variables 3 variableRate 0.3 variables/s notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],4
c31d51d6,Statistics events messages 1 messageRate 0.1 msg/s messagesBytes 362 messagesBytesRate 0.0354 KB/s events 1 eventRate 0.1 events/s notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],2
fbadf46b,Statistics <*> messages 1 messageRate 0.1 msg/s messagesBytes 693 messagesBytesRate 0.0677 KB/s <*> 1 <*> 0.1 <*> notSupportedSystem 0 noModel 0 averageProcessTime <*> ms/msg minProcessTime <*> ms maxProcessTime <*> ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],4
7f00d82c,Statistics variables messages 1 messageRate 0.1 msg/s messagesBytes 999 messagesBytesRate 0.0976 KB/s variables 3 variableRate 0.3 variables/s notSupportedSystem 0 noModel 0 averageProcessTime 0.097 ms/msg minProcessTime 0.097 ms maxProcessTime 0.097 ms duration 10 s [ABB.IA.CSConnect.Service.TelemetryService],1
b2c806f7,Started! <*>,2
0a902b2f,Starting <*>,4
00ac854a,Started <*>,3
111881e5,ModelInventory [ABB.IA.CSConnect.Service.ModelInventory],3
01210fe3,--------------- [ABB.IA.CSConnect.Service.ModelInventory],3
c1773fe4,OnSystemSynchronization [ABB.IA.CSConnect.Service.EdgeService],2
612e3bc3,OnProgress [ABB.IA.CSConnect.Service.ModelService],7
cd64e95c,Waiting for configuration. [ABB.IA.CSConnect.Service.ModelService],1
ac7ac1e1,Start <*> timer [ABB.IA.CSConnect.Service.ModelService],2
1ae6b951,"Starting Control System Connect ""1.25.7+043ce74f31"" []",1
cb625f91,"Starting moduleId ""controlsystemconnect"" moduleObjectId 8ccc114b-73b7-439e-b2a8-81e11f985ea7 [ABB.IA.Edge.Ability.Module.EdgeMessageQueue]",1
c8a44ccb,Publish device message messageType <*> context <*> correlationId <*> [ABB.IA.CSConnect.Service.ModelService],86
4e81212d,"Update system model name ""Simulator"" systemId 2b2fe970-2d6c-40a5-87ac-10d858ba41e4 correlationId fea829ca-abfc-40f0-99e8-f466d1285c8e [ABB.IA.CSConnect.Service.EdgeService]",1
b84a3355,"<*> deploy providerId ""9a8d4aff-ef12-43a7-b966-4a6c9bd60bcd"" deployId <*> <*> <*> <*> <*> [ABB.IA.CSConnect.Service.DCSService]",4
5716a0a3,"Base type not created typeId <*> version ""1.0.0"" model ""abb.controlSystem.device"" [ABB.IA.CSConnect.Service.ModelService]",10
6a1a48ae,"Create type typeId <*> version ""1.0.0"" model ""abb.controlSystem.device"" correlationId <*> [ABB.IA.CSConnect.Service.ModelService]",12
2e4d629b,Model query sourceId <*> systemId 2b2fe970-2d6c-40a5-87ac-10d858ba41e4 model <*> correlationId <*> [ABB.IA.CSConnect.Service.ModelService],50
ce57e578,"Deploy model failed sourceId <*> systemId 00000000-0000-0000-0000-000000000000 model <*> errorCode InvalidModelPayload errorMessage ""Required origin data not included"" [ABB.IA.CSConnect.Service.ModelService]",50
8c7eabc3,"Pending type create name <*> sourceId <*> systemId 2b2fe970-2d6c-40a5-87ac-10d858ba41e4 objectId null model ""abb.controlSystem.device"" type <*> storedType null [ABB.IA.CSConnect.Service.ModelService]",21
16842818,"Type Create ACK isSuccess True typeId <*> version ""1.0.0"" model ""abb.controlSystem.device"" errorCode null errorMessage null correlationId <*> [ABB.IA.CSConnect.Service.ModelService]",6
