LineId,Time,Component,Content,EventId,EventTemplate,ParameterList
85,2022-10-21T13:24:04.0517053Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Edge's device model updated to version 54 with correlation ID c100b63a-f444-49c8-821a-a38c55d81678.,15f08636,Edge's device model updated to version <*> with correlation ID <*>,"['54', 'c100b63a-f444-49c8-821a-a38c55d81678']"
86,2022-10-21T13:24:04.0563862Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Updating Edge's device model to version 54 with correlation ID 4c2f859c-e2ae-48cc-b6eb-b395e5df8c0d.,da7ff3f6,Updating Edge's device model to version <*> with correlation ID <*>,"['54', '4c2f859c-e2ae-48cc-b6eb-b395e5df8c0d']"
87,2022-10-21T13:24:04.1251688Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],Updating Typed Module 'csconnectbroker' to revision 2.,fcb250b9,Updating Typed Module <*> to revision 2.,"[""'csconnectbroker'""]"
88,2022-10-21T13:24:04.1254722Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],"Module exists, and it is updated and its configuration is not empty",e8d80cca,Module exists and it is updated and its configuration is not empty,[]
89,2022-10-21T13:24:04.1287926Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],Identity for the module csconnectbroker exist,0981563d,Identity for the module <*> exist,['csconnectbroker']
90,2022-10-21T13:24:04.3698901Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ReceiveModel[0],Received model abb.ability.device of edgerouter,c0a5a082,Received model <*> of <*>,"['abb.ability.device', 'edgerouter']"
91,2022-10-21T13:24:04.6307478Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardModelUpdated[0],Forwarding model.updated to target 'edgerouter'.,467075b0,Forwarding <*> to target <*>,"['model.updated', 'edgerouter']"
92,2022-10-21T13:24:04.8251660Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ReceiveModel[0],Received model abb.ability.device of controlsystemconnect,c0a5a082,Received model <*> of <*>,"['abb.ability.device', 'controlsystemconnect']"
93,2022-10-21T13:24:05.0832288Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardModelUpdated[0],Forwarding model.updated to target 'controlsystemconnect'.,467075b0,Forwarding <*> to target <*>,"['model.updated', 'controlsystemconnect']"
94,2022-10-21T13:24:05.7642324Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ReceiveModel[0],Received model abb.ability.device of edge-proxy,c0a5a082,Received model <*> of <*>,"['abb.ability.device', 'edge-proxy']"
95,2022-10-21T13:24:05.8527537Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardModuleState[0],Sending telemetry message to report that module state of csconnectbroker is running and it is using image abbiapcpdev.azurecr.io/edge-connect-broker:1.22.8.27942@sha256:7f63798b87f494af2c2ee532197947b152bad36bf5110643088c0a8182d0b35d,43d0e2c6,Sending telemetry message to report that module state of <*> is running and it is using image <*> <*> <*>,"['csconnectbroker', '', 'abbiapcpdev.azurecr.io/edge-connect-broker:1.22.8.27942@sha256:7f63798b87f494af2c2ee532197947b152bad36bf5110643088c0a8182d0b35d']"
96,2022-10-21T13:24:06.1114119Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Edge's device model updated to version 55 with correlation ID 4c2f859c-e2ae-48cc-b6eb-b395e5df8c0d.,15f08636,Edge's device model updated to version <*> with correlation ID <*>,"['55', '4c2f859c-e2ae-48cc-b6eb-b395e5df8c0d']"
97,2022-10-21T13:24:06.1206614Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Updating Edge's device model to version 55 with correlation ID 2ba79bfa-d21f-4cd9-8dd1-01cd219fbbb9.,da7ff3f6,Updating Edge's device model to version <*> with correlation ID <*>,"['55', '2ba79bfa-d21f-4cd9-8dd1-01cd219fbbb9']"
98,2022-10-21T13:24:06.1865273Z,ABB.Ability.IoTEdge.EdgeAgent.Services.IFileSystemManager[0],Upsert edgerouter : abbiapcpdev.azurecr.io/edge-router:1.21.67.53356@sha256:15e827441db8175346a4f3ef319d77d1aa3e0a351a998bead75398220669b562 to file at /var/ability/modules/imagesInUse.json,7c846fa0,Upsert edgerouter abbiapcpdev.azurecr.io/edge-router 1.21.67.53356@sha256 15e827441db8175346a4f3ef319d77d1aa3e0a351a998bead75398220669b562 to file at /var/ability/modules/imagesInUse.json,[]
99,2022-10-21T13:24:06.8415972Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ReceiveModel[0],Received model abb.ability.device of edge-proxy,c0a5a082,Received model <*> of <*>,"['abb.ability.device', 'edge-proxy']"
100,2022-10-21T13:24:07.1913476Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Edge's device model updated to version 56 with correlation ID 2ba79bfa-d21f-4cd9-8dd1-01cd219fbbb9.,15f08636,Edge's device model updated to version <*> with correlation ID <*>,"['56', '2ba79bfa-d21f-4cd9-8dd1-01cd219fbbb9']"
101,2022-10-21T13:24:07.1954330Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Updating Edge's device model to version 56 with correlation ID 70f21f02-25b4-472c-87dd-4485a00bc29e.,da7ff3f6,Updating Edge's device model to version <*> with correlation ID <*>,"['56', '70f21f02-25b4-472c-87dd-4485a00bc29e']"
102,2022-10-21T13:24:07.2657507Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],Updating Typed Module 'edgerouter' to revision 2.,fcb250b9,Updating Typed Module <*> to revision 2.,"[""'edgerouter'""]"
103,2022-10-21T13:24:07.2659638Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],"Module exists, and it is updated and its configuration is not empty",e8d80cca,Module exists and it is updated and its configuration is not empty,[]
104,2022-10-21T13:24:07.2675281Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],Identity for the module edgerouter exist,0981563d,Identity for the module <*> exist,['edgerouter']
105,2022-10-21T13:24:07.6651199Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ReceiveModel[0],Received model abb.ability.device of edge-proxy,c0a5a082,Received model <*> of <*>,"['abb.ability.device', 'edge-proxy']"
106,2022-10-21T13:24:08.0078562Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Edge's device model updated to version 57 with correlation ID 70f21f02-25b4-472c-87dd-4485a00bc29e.,15f08636,Edge's device model updated to version <*> with correlation ID <*>,"['57', '70f21f02-25b4-472c-87dd-4485a00bc29e']"
107,2022-10-21T13:24:08.0127560Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Updating Edge's device model to version 57 with correlation ID 3d0ee69b-8008-4893-9b53-6a578489610b.,da7ff3f6,Updating Edge's device model to version <*> with correlation ID <*>,"['57', '3d0ee69b-8008-4893-9b53-6a578489610b']"
108,2022-10-21T13:24:08.0842935Z,ABB.Ability.IoTEdge.EdgeAgent.Services.IFileSystemManager[0],Upsert controlsystemconnect : abbiapcpdev.azurecr.io/control-system-connect:1.25.7.1084@sha256:761be171540042e93f1c523edd1a5ad5162e97102cc526b0aebdba037942aeb5 to file at /var/ability/modules/imagesInUse.json,5aae11d0,Upsert controlsystemconnect abbiapcpdev.azurecr.io/control-system-connect 1.25.7.1084@sha256 761be171540042e93f1c523edd1a5ad5162e97102cc526b0aebdba037942aeb5 to file at /var/ability/modules/imagesInUse.json,[]
109,2022-10-21T13:24:08.1047373Z,ABB.Ability.IoTEdge.EdgeAgent.Services.IFileSystemManager[0],Upsert csconnectbroker : abbiapcpdev.azurecr.io/edge-connect-broker:1.22.8.27942@sha256:7f63798b87f494af2c2ee532197947b152bad36bf5110643088c0a8182d0b35d to file at /var/ability/modules/imagesInUse.json,33a808ef,Upsert csconnectbroker abbiapcpdev.azurecr.io/edge-connect-broker 1.22.8.27942@sha256 7f63798b87f494af2c2ee532197947b152bad36bf5110643088c0a8182d0b35d to file at /var/ability/modules/imagesInUse.json,[]
110,2022-10-21T13:24:08.1216442Z,ABB.Ability.IoTEdge.EdgeAgent.Services.IFileSystemManager[0],Upsert edgerouter : abbiapcpdev.azurecr.io/edge-router:1.21.67.53356@sha256:15e827441db8175346a4f3ef319d77d1aa3e0a351a998bead75398220669b562 to file at /var/ability/modules/imagesInUse.json,7c846fa0,Upsert edgerouter abbiapcpdev.azurecr.io/edge-router 1.21.67.53356@sha256 15e827441db8175346a4f3ef319d77d1aa3e0a351a998bead75398220669b562 to file at /var/ability/modules/imagesInUse.json,[]
111,2022-10-21T13:24:08.6690387Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ReceiveModel[0],Received model abb.ability.device of edge-proxy,c0a5a082,Received model <*> of <*>,"['abb.ability.device', 'edge-proxy']"
112,2022-10-21T13:24:09.0137462Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Edge's device model updated to version 58 with correlation ID 3d0ee69b-8008-4893-9b53-6a578489610b.,15f08636,Edge's device model updated to version <*> with correlation ID <*>,"['58', '3d0ee69b-8008-4893-9b53-6a578489610b']"
113,2022-10-21T13:24:09.0178494Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Updating Edge's device model to version 58 with correlation ID 21081516-99eb-4c1f-8fa9-d414cdc72ff7.,da7ff3f6,Updating Edge's device model to version <*> with correlation ID <*>,"['58', '21081516-99eb-4c1f-8fa9-d414cdc72ff7']"
114,2022-10-21T13:24:09.0811971Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],Updating Typed Module 'controlsystemconnect' to revision 2.,fcb250b9,Updating Typed Module <*> to revision 2.,"[""'controlsystemconnect'""]"
115,2022-10-21T13:24:09.0813081Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],"Module exists, and it is updated and its configuration is not empty",e8d80cca,Module exists and it is updated and its configuration is not empty,[]
116,2022-10-21T13:24:09.0828355Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],Identity for the module controlsystemconnect exist,0981563d,Identity for the module <*> exist,['controlsystemconnect']
117,2022-10-21T13:24:09.1008297Z,ABB.Ability.IoTEdge.EdgeAgent.Services.IFileSystemManager[0],Upsert controlsystemconnect : abbiapcpdev.azurecr.io/control-system-connect:1.25.7.1084@sha256:761be171540042e93f1c523edd1a5ad5162e97102cc526b0aebdba037942aeb5 to file at /var/ability/modules/imagesInUse.json,5aae11d0,Upsert controlsystemconnect abbiapcpdev.azurecr.io/control-system-connect 1.25.7.1084@sha256 761be171540042e93f1c523edd1a5ad5162e97102cc526b0aebdba037942aeb5 to file at /var/ability/modules/imagesInUse.json,[]
118,2022-10-21T13:24:09.5497876Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ReceiveModel[0],Received model abb.ability.device of edge-proxy,c0a5a082,Received model <*> of <*>,"['abb.ability.device', 'edge-proxy']"
119,2022-10-21T13:24:09.9004430Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Edge's device model updated to version 59 with correlation ID 21081516-99eb-4c1f-8fa9-d414cdc72ff7.,15f08636,Edge's device model updated to version <*> with correlation ID <*>,"['59', '21081516-99eb-4c1f-8fa9-d414cdc72ff7']"
120,2022-10-21T13:24:12.2758194Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardModuleState[0],Sending telemetry message to report that module state of controlsystemconnect is running and it is using image abbiapcpdev.azurecr.io/control-system-connect:1.25.7.1084@sha256:761be171540042e93f1c523edd1a5ad5162e97102cc526b0aebdba037942aeb5,43d0e2c6,Sending telemetry message to report that module state of <*> is running and it is using image <*> <*> <*>,"['controlsystemconnect', '', 'abbiapcpdev.azurecr.io/control-system-connect:1.25.7.1084@sha256:761be171540042e93f1c523edd1a5ad5162e97102cc526b0aebdba037942aeb5']"
121,2022-10-21T13:24:15.8233191Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
122,2022-10-21T13:28:15.5286999Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
123,2022-10-21T13:33:15.6011341Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
124,2022-10-21T13:34:15.8520090Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
125,2022-10-21T13:38:15.6817979Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
126,2022-10-21T13:43:15.7629978Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
127,2022-10-21T13:44:15.8591904Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
128,2022-10-21T13:48:15.8441620Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
129,2022-10-21T13:53:15.9229644Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
130,2022-10-21T13:54:15.8786508Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
131,2022-10-21T13:55:10.1552378Z,MQTTnet.Client.MqttCustomClient[0],Disconnected.,591846cc,Disconnected.,[]
132,2022-10-21T13:55:10.1581879Z,ABB.Ability.IoTEdge.Common.Abstractions.MqttProtocol[0],"MQTT connection is lost, invoking connection lost trigger",9ae61561,MQTT connection is lost invoking connection lost trigger,[]
133,2022-10-21T13:55:10.1582140Z,ABB.Ability.IoTEdge.Common.Abstractions.MqttProtocol[0],MQTT client is disconnected,c9ae8490,MQTT client is disconnected,[]
134,2022-10-21T13:55:10.1584151Z,ABB.Ability.IoTEdge.Common.Abstractions.Behaviors.KeepProtocolOpen[0],Connection is lost. Trying to establish it again.,5f911ecf,Connection is lost. Trying to establish it again.,[]
135,2022-10-21T13:55:10.1584837Z,ABB.Ability.IoTEdge.Common.Abstractions.MqttProtocol[0],Establishing inbound connection with MQTT broker attempt #2,20fb8931,Establishing inbound connection with MQTT broker attempt <*>,['2']
136,2022-10-21T13:55:10.1639830Z,ABB.Ability.IoTEdge.Common.Abstractions.MqttProtocol[0],"MQTT connection is lost, invoking connection lost trigger",9ae61561,MQTT connection is lost invoking connection lost trigger,[]
137,2022-10-21T13:55:10.1644865Z,ABB.Ability.IoTEdge.Common.Abstractions.Behaviors.KeepProtocolOpen[0],Connection is lost. Trying to establish it again.,5f911ecf,Connection is lost. Trying to establish it again.,[]
138,2022-10-21T13:55:10.2168604Z,MQTTnet.Client.MqttCustomClient[0],"Error while connecting with broker. at MQTTnet.Implementations.CrossPlatformSocket.ConnectAsync(String host, Int32 port, CancellationToken cancellationToken) at MQTTnet.Implementations.MqttTcpChannel.ConnectAsync(CancellationToken cancellationToken) at MQTTnet.Internal.MqttTaskTimeout.WaitAsync(Func`2 action, TimeSpan timeout, CancellationToken cancellationToken) at MQTTnet.Adapter.MqttChannelAdapter.ConnectAsync(TimeSpan timeout, CancellationToken cancellationToken) at MQTTnet.Client.MqttCustomClient.ConnectAsync(IMqttClientOptions options, CancellationToken cancellationToken) in /src/ABB.Ability.IoTEdge.Common.Abstractions/Mqtt/MqttCustomClient.cs:line 131",c0f92997,Error while connecting with broker. at MQTTnet.Implementations.CrossPlatformSocket.ConnectAsync(String host Int32 port CancellationToken cancellationToken) at MQTTnet.Implementations.MqttTcpChannel.ConnectAsync(CancellationToken cancellationToken) at MQTTnet.Internal.MqttTaskTimeout.WaitAsync(Func`2 action TimeSpan timeout CancellationToken cancellationToken) at MQTTnet.Adapter.MqttChannelAdapter.ConnectAsync(TimeSpan timeout CancellationToken cancellationToken) at MQTTnet.Client.MqttCustomClient.ConnectAsync(IMqttClientOptions options CancellationToken cancellationToken) in /src/ABB.Ability.IoTEdge.Common.Abstractions/Mqtt/MqttCustomClient.cs line 131,[]
139,2022-10-21T13:55:10.2172366Z,MQTTnet.Client.MqttCustomClient[0],Disconnected.,591846cc,Disconnected.,[]
140,2022-10-21T13:55:10.2337823Z,ABB.Ability.IoTEdge.Common.Abstractions.MqttProtocol[0],Establishing inbound connection with MQTT broker attempt #3,20fb8931,Establishing inbound connection with MQTT broker attempt <*>,['3']
141,2022-10-21T13:55:10.2352351Z,MQTTnet.Client.MqttCustomClient[0],"Error while connecting with broker. at MQTTnet.Implementations.CrossPlatformSocket.ConnectAsync(String host, Int32 port, CancellationToken cancellationToken) at MQTTnet.Implementations.MqttTcpChannel.ConnectAsync(CancellationToken cancellationToken) at MQTTnet.Internal.MqttTaskTimeout.WaitAsync(Func`2 action, TimeSpan timeout, CancellationToken cancellationToken) at MQTTnet.Adapter.MqttChannelAdapter.ConnectAsync(TimeSpan timeout, CancellationToken cancellationToken) at MQTTnet.Client.MqttCustomClient.ConnectAsync(IMqttClientOptions options, CancellationToken cancellationToken) in /src/ABB.Ability.IoTEdge.Common.Abstractions/Mqtt/MqttCustomClient.cs:line 131",c0f92997,Error while connecting with broker. at MQTTnet.Implementations.CrossPlatformSocket.ConnectAsync(String host Int32 port CancellationToken cancellationToken) at MQTTnet.Implementations.MqttTcpChannel.ConnectAsync(CancellationToken cancellationToken) at MQTTnet.Internal.MqttTaskTimeout.WaitAsync(Func`2 action TimeSpan timeout CancellationToken cancellationToken) at MQTTnet.Adapter.MqttChannelAdapter.ConnectAsync(TimeSpan timeout CancellationToken cancellationToken) at MQTTnet.Client.MqttCustomClient.ConnectAsync(IMqttClientOptions options CancellationToken cancellationToken) in /src/ABB.Ability.IoTEdge.Common.Abstractions/Mqtt/MqttCustomClient.cs line 131,[]
142,2022-10-21T13:55:10.2355540Z,MQTTnet.Client.MqttCustomClient[0],Disconnected.,591846cc,Disconnected.,[]
143,2022-10-21T13:55:11.2343723Z,ABB.Ability.IoTEdge.Common.Abstractions.MqttProtocol[0],Establishing inbound connection with MQTT broker attempt #4,20fb8931,Establishing inbound connection with MQTT broker attempt <*>,['4']
144,2022-10-21T13:55:27.1542396Z,MQTTnet.Client.MqttCustomClient[0],"Error while connecting with broker. at MQTTnet.Internal.MqttTaskTimeout.WaitAsync(Func`2 action, TimeSpan timeout, CancellationToken cancellationToken) at MQTTnet.Adapter.MqttChannelAdapter.ConnectAsync(TimeSpan timeout, CancellationToken cancellationToken) at MQTTnet.Client.MqttCustomClient.ConnectAsync(IMqttClientOptions options, CancellationToken cancellationToken) in /src/ABB.Ability.IoTEdge.Common.Abstractions/Mqtt/MqttCustomClient.cs:line 131",84ecd68a,Error while connecting with broker. at MQTTnet.Internal.MqttTaskTimeout.WaitAsync(Func`2 action TimeSpan timeout CancellationToken cancellationToken) at MQTTnet.Adapter.MqttChannelAdapter.ConnectAsync(TimeSpan timeout CancellationToken cancellationToken) at MQTTnet.Client.MqttCustomClient.ConnectAsync(IMqttClientOptions options CancellationToken cancellationToken) in /src/ABB.Ability.IoTEdge.Common.Abstractions/Mqtt/MqttCustomClient.cs line 131,[]
145,2022-10-21T13:55:27.1544842Z,MQTTnet.Client.MqttCustomClient[0],Disconnected.,591846cc,Disconnected.,[]
146,2022-10-21T13:55:27.1630979Z,ABB.Ability.IoTEdge.Common.Abstractions.MqttProtocol[0],Establishing inbound connection with MQTT broker attempt #5,20fb8931,Establishing inbound connection with MQTT broker attempt <*>,['5']
147,2022-10-21T13:55:27.1643293Z,MQTTnet.Client.MqttCustomClient[0],Connected.,97c1b109,Connected.,[]
148,2022-10-21T13:55:27.1735024Z,ABB.Ability.IoTEdge.Common.Abstractions.MqttProtocol[0],Establishing outbound connection with MQTT broker,1022312f,Establishing outbound connection with MQTT broker,[]
149,2022-10-21T13:55:27.1843193Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.FetchEncryptionKey[0],Fetching IM public key,4c70812a,Fetching IM public key,[]
150,2022-10-21T13:55:28.1670532Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.FetchEncryptionKey[0],Fetching IM public key,4c70812a,Fetching IM public key,[]
151,2022-10-21T13:55:28.9535336Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.FetchEncryptionKey[0],Exposing Information Model public key to all modules.,50f6770d,Exposing Information Model public key to all modules.,[]
152,2022-10-21T13:55:29.2109336Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.FetchEncryptionKey[0],Exposing Information Model public key to all modules.,50f6770d,Exposing Information Model public key to all modules.,[]
153,2022-10-21T13:58:16.0046276Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
154,2022-10-21T14:03:16.0911585Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
155,2022-10-21T14:04:15.8913965Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
156,2022-10-21T14:08:16.1601723Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
157,2022-10-21T14:13:16.2420557Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
158,2022-10-21T14:14:15.9010776Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
159,2022-10-21T14:18:16.3152875Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
160,2022-10-21T14:23:16.3958558Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
161,2022-10-21T14:24:15.9120325Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
162,2022-10-21T14:28:16.4795393Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
163,2022-10-21T14:33:16.5514936Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
164,2022-10-21T14:34:15.9223940Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
165,2022-10-21T14:38:16.6244920Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
166,2022-10-21T14:43:16.6871962Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
167,2022-10-21T14:44:15.9330882Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
168,2022-10-21T14:48:16.7601244Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
169,2022-10-21T14:53:16.8368846Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
170,2022-10-21T14:54:15.9418620Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
171,2022-10-21T14:58:16.9341272Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
172,2022-10-21T15:03:17.0185547Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
173,2022-10-21T15:04:15.9671340Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
174,2022-10-21T15:08:17.0950008Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
175,2022-10-21T15:13:17.1694415Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
176,2022-10-21T15:14:15.9799598Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
177,2022-10-21T15:18:17.2497270Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
178,2022-10-22T07:25:59.1079543Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
179,2022-10-22T07:26:57.7488650Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
180,2022-10-22T07:30:59.1975517Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
181,2022-10-22T07:35:59.2624977Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
182,2022-10-22T07:36:57.7586041Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
183,2022-10-22T07:40:59.3499383Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
184,2022-10-22T07:45:59.4246459Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
185,2022-10-22T07:46:57.7818345Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
186,2022-10-22T07:50:59.4952000Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
187,2022-10-22T07:55:59.5733922Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
188,2022-10-22T07:56:57.7865706Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
189,2022-10-22T08:00:59.6470971Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
190,2022-10-22T08:05:59.7271047Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
191,2022-10-22T08:06:57.7892348Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
192,2022-10-22T08:10:59.7887685Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
