LineId,Time,Component,Content,EventId,EventTemplate,ParameterList
127,2022-10-22T13:02:08.4936174Z,ABB.Ability.IoTEdge.Common.Abstractions.MqttProtocol[0],"MQTT connection is lost, invoking connection lost trigger",9ae61561,MQTT connection is lost invoking connection lost trigger,[]
128,2022-10-22T13:02:08.4936695Z,ABB.Ability.IoTEdge.Common.Abstractions.MqttProtocol[0],MQTT client is disconnected,c9ae8490,MQTT client is disconnected,[]
129,2022-10-22T13:02:08.4941966Z,ABB.Ability.IoTEdge.Common.Abstractions.Behaviors.KeepProtocolOpen[0],Connection is lost. Trying to establish it again.,5f911ecf,Connection is lost. Trying to establish it again.,[]
130,2022-10-22T13:02:08.5007284Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.FetchEncryptionKey[0],Fetching IM public key,4c70812a,Fetching IM public key,[]
131,2022-10-22T13:02:08.5019586Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.FetchEncryptionKey[0],Fetching IM public key,4c70812a,Fetching IM public key,[]
132,2022-10-22T13:02:09.9284304Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.FetchEncryptionKey[0],Exposing Information Model public key to all modules.,50f6770d,Exposing Information Model public key to all modules.,[]
133,2022-10-22T13:02:09.9321617Z,ABB.Ability.IoTEdge.EdgeAgent.Services.IoTHubDeviceApiV2Service[0],Operation cancelled as hosting stopped.,b217e024,Operation cancelled as hosting stopped.,[]
134,2022-10-22T13:02:09.9623772Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.FetchEncryptionKey[0],Exposing Information Model public key to all modules.,50f6770d,Exposing Information Model public key to all modules.,[]
135,2022-10-22T13:02:09.9655031Z,ABB.Ability.IoTEdge.EdgeAgent.Services.IoTHubDeviceApiV2Service[0],Operation cancelled as hosting stopped.,b217e024,Operation cancelled as hosting stopped.,[]
136,2022-10-22T13:02:57.5525993Z,MQTTnet.Client.MqttCustomClient[0],Timeout while waiting for response packet (MqttPingRespPacket).,726aa784,Timeout while waiting for response packet (MqttPingRespPacket).,[]
137,2022-10-22T13:02:57.5528704Z,MQTTnet.Client.MqttCustomClient[0],"Communication error while sending/receiving keep alive packets. MQTTnet.Exceptions.MqttCommunicationTimedOutException: Exception of type 'MQTTnet.Exceptions.MqttCommunicationTimedOutException' was thrown. at MQTTnet.PacketDispatcher.MqttPacketAwaiter`1.WaitOneAsync(TimeSpan timeout) at MQTTnet.Client.MqttCustomClient.SendAndReceiveAsync[TResponsePacket](MqttBasePacket requestPacket, CancellationToken cancellationToken) in /src/ABB.Ability.IoTEdge.Common.Abstractions/Mqtt/MqttCustomClient.cs:line 478 at MQTTnet.Client.MqttCustomClient.TrySendKeepAliveMessagesAsync(CancellationToken cancellationToken) in /src/ABB.Ability.IoTEdge.Common.Abstractions/Mqtt/MqttCustomClient.cs:line 495",2ff48dfc,Communication error while sending/receiving keep alive packets. MQTTnet.Exceptions.MqttCommunicationTimedOutException Exception of type 'MQTTnet.Exceptions.MqttCommunicationTimedOutException' was thrown. at MQTTnet.PacketDispatcher.MqttPacketAwaiter`1.WaitOneAsync(TimeSpan timeout) at MQTTnet.Client.MqttCustomClient.SendAndReceiveAsync[TResponsePacket](MqttBasePacket requestPacket CancellationToken cancellationToken) in /src/ABB.Ability.IoTEdge.Common.Abstractions/Mqtt/MqttCustomClient.cs line 478 at MQTTnet.Client.MqttCustomClient.TrySendKeepAliveMessagesAsync(CancellationToken cancellationToken) in /src/ABB.Ability.IoTEdge.Common.Abstractions/Mqtt/MqttCustomClient.cs line 495,[]
138,2022-10-22T13:02:57.5673843Z,MQTTnet.Client.MqttCustomClient[0],"Error while waiting for internal tasks. MQTTnet.Exceptions.MqttCommunicationTimedOutException: Exception of type 'MQTTnet.Exceptions.MqttCommunicationTimedOutException' was thrown. at MQTTnet.PacketDispatcher.MqttPacketAwaiter`1.WaitOneAsync(TimeSpan timeout) at MQTTnet.Client.MqttCustomClient.SendAndReceiveAsync[TResponsePacket](MqttBasePacket requestPacket, CancellationToken cancellationToken) in /src/ABB.Ability.IoTEdge.Common.Abstractions/Mqtt/MqttCustomClient.cs:line 478 at MQTTnet.Client.MqttCustomClient.TrySendKeepAliveMessagesAsync(CancellationToken cancellationToken) in /src/ABB.Ability.IoTEdge.Common.Abstractions/Mqtt/MqttCustomClient.cs:line 495 at MQTTnet.Client.MqttCustomClient.TrySendKeepAliveMessagesAsync(CancellationToken cancellationToken) in /src/ABB.Ability.IoTEdge.Common.Abstractions/Mqtt/MqttCustomClient.cs:line 519 at MQTTnet.Client.MqttCustomClient.WaitForTaskAsync(Task task, Task sender) in /src/ABB.Ability.IoTEdge.Common.Abstractions/Mqtt/MqttCustomClient.cs:line 870 at MQTTnet.Client.MqttCustomClient.DisconnectInternalAsync(Task sender, Exception exception, MqttClientAuthenticateResult authenticateResult) in /src/ABB.Ability.IoTEdge.Common.Abstractions/Mqtt/MqttCustomClient.cs:line 386",10b871f8,Error while waiting for internal tasks. MQTTnet.Exceptions.MqttCommunicationTimedOutException Exception of type 'MQTTnet.Exceptions.MqttCommunicationTimedOutException' was thrown. at MQTTnet.PacketDispatcher.MqttPacketAwaiter`1.WaitOneAsync(TimeSpan timeout) at MQTTnet.Client.MqttCustomClient.SendAndReceiveAsync[TResponsePacket](MqttBasePacket requestPacket CancellationToken cancellationToken) in /src/ABB.Ability.IoTEdge.Common.Abstractions/Mqtt/MqttCustomClient.cs line 478 at MQTTnet.Client.MqttCustomClient.TrySendKeepAliveMessagesAsync(CancellationToken cancellationToken) in /src/ABB.Ability.IoTEdge.Common.Abstractions/Mqtt/MqttCustomClient.cs line 495 at MQTTnet.Client.MqttCustomClient.TrySendKeepAliveMessagesAsync(CancellationToken cancellationToken) in /src/ABB.Ability.IoTEdge.Common.Abstractions/Mqtt/MqttCustomClient.cs line 519 at MQTTnet.Client.MqttCustomClient.WaitForTaskAsync(Task task Task sender) in /src/ABB.Ability.IoTEdge.Common.Abstractions/Mqtt/MqttCustomClient.cs line 870 at MQTTnet.Client.MqttCustomClient.DisconnectInternalAsync(Task sender Exception exception MqttClientAuthenticateResult authenticateResult) in /src/ABB.Ability.IoTEdge.Common.Abstractions/Mqtt/MqttCustomClient.cs line 386,[]
139,2022-10-22T13:02:57.5679693Z,MQTTnet.Client.MqttCustomClient[0],Disconnected.,591846cc,Disconnected.,[]
140,2022-10-22T13:02:57.5680699Z,ABB.Ability.IoTEdge.Common.Abstractions.MqttProtocol[0],"MQTT connection is lost, invoking connection lost trigger",9ae61561,MQTT connection is lost invoking connection lost trigger,[]
141,2022-10-22T13:02:57.5681611Z,ABB.Ability.IoTEdge.Common.Abstractions.Behaviors.KeepProtocolOpen[0],Connection is lost. Trying to establish it again.,5f911ecf,Connection is lost. Trying to establish it again.,[]
142,2022-10-22T13:02:57.5682588Z,ABB.Ability.IoTEdge.Common.Abstractions.MqttProtocol[0],Establishing inbound connection with MQTT broker attempt #3,20fb8931,Establishing inbound connection with MQTT broker attempt <*>,['3']
143,2022-10-22T13:02:57.5696995Z,MQTTnet.Client.MqttCustomClient[0],Connected.,97c1b109,Connected.,[]
144,2022-10-22T13:02:57.5791772Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.FetchEncryptionKey[0],Fetching IM public key,4c70812a,Fetching IM public key,[]
145,2022-10-22T13:02:57.7903104Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.FetchEncryptionKey[0],Exposing Information Model public key to all modules.,50f6770d,Exposing Information Model public key to all modules.,[]
146,2022-10-22T13:02:57.7937541Z,ABB.Ability.IoTEdge.EdgeAgent.Services.IoTHubDeviceApiV2Service[0],Operation cancelled as hosting stopped.,b217e024,Operation cancelled as hosting stopped.,[]
147,2022-10-22T13:05:12.7921798Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
148,2022-10-22T13:07:47.6119030Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
149,2022-10-22T13:12:47.6843068Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
150,2022-10-22T13:15:12.8002499Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
151,2022-10-22T13:17:47.7613635Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
152,2022-10-22T13:22:47.8448246Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
153,2022-10-22T13:25:12.8083544Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
154,2022-10-22T13:27:47.9118152Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
155,2022-10-22T13:32:47.9841213Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
156,2022-10-22T13:35:12.8128960Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
157,2022-10-22T13:37:48.0564994Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
158,2022-10-22T13:42:48.1405333Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
159,2022-10-22T13:45:12.8199064Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
160,2022-10-22T13:47:48.2182614Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
161,2022-10-22T13:52:48.2883365Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
162,2022-10-22T13:55:12.8291555Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
163,2022-10-22T13:57:48.3601447Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
164,2022-10-22T14:02:48.4364402Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
165,2022-10-22T14:05:12.8360238Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
166,2022-10-22T14:07:48.5234085Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
167,2022-10-22T14:12:48.5995618Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
168,2022-10-22T14:15:12.8429259Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
169,2022-10-22T14:17:48.6769899Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
170,2022-10-22T14:22:48.7583430Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
171,2022-10-22T14:25:12.8536980Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
172,2022-10-22T14:27:48.8348798Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
173,2022-10-22T14:32:48.9021084Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
174,2022-10-22T14:35:12.8655289Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
175,2022-10-22T14:37:48.9784268Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
176,2022-10-22T14:42:49.0472465Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
177,2022-10-22T14:45:12.8702875Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
178,2022-10-22T14:47:49.1133593Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
179,2022-10-22T14:52:49.1764522Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
180,2022-10-22T14:55:12.8739025Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
181,2022-10-22T14:57:49.2499759Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
182,2022-10-22T15:02:49.3187506Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
183,2022-10-22T15:05:12.8801027Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
184,2022-10-22T15:07:49.3872544Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
185,2022-10-22T15:12:49.4542559Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
186,2022-10-22T15:15:12.8914844Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
187,2022-10-22T15:17:49.5131610Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
188,2022-10-22T15:22:49.5856969Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
189,2022-10-22T15:25:12.9006702Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
190,2022-10-22T15:27:49.6589247Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
191,2022-10-22T15:32:49.7331404Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
192,2022-10-22T15:35:12.9071949Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
193,2022-10-22T15:37:49.7937368Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
194,2022-10-22T15:42:49.8727355Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
195,2022-10-22T15:45:12.9135458Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
196,2022-10-22T15:47:49.9542164Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
197,2022-10-22T15:52:50.0154242Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
198,2022-10-22T15:55:12.9174126Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
199,2022-10-22T15:57:50.0994830Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
200,2022-10-22T16:02:50.1891311Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
